id,prompt,sample_idx,pred,method,end_kind,ntok
test-0248,B,2,2017.0,last_number,mid_cut,1170
test-0249,B,0,1260.0,final_answer,clean_final,320
test-0249,B,1,1260.0,final_answer,clean_final,358
test-0249,B,2,1260.0,final_answer,clean_final,360
test-0250,B,0,256.0,final_answer,clean_final,445
test-0250,B,1,252.0,boxed,mid_cut,455
test-0250,B,2,600.0,final_answer,clean_final,588
test-0251,B,0,223.0,final_answer,clean_final,601
test-0251,B,1,432.0,final_answer,clean_final,1268
test-0251,B,2,245.0,boxed,sentence_end,666
test-0252,B,0,14.0,final_answer,clean_final,557
test-0252,B,1,8.0,final_answer,clean_final,669
test-0252,B,2,8.0,final_answer,clean_final,432
test-0253,B,0,4.0,final_answer,clean_final,1164
test-0253,B,1,24.0,final_answer,clean_final,504
test-0253,B,2,24.0,final_answer,clean_final,692
test-0254,B,0,5122.0,final_answer,clean_final,1198
test-0254,B,1,5204.0,final_answer,clean_final,1319
test-0254,B,2,6509.0,final_answer,clean_final,1043
test-0260,B,0,7.0,final_answer,clean_final,865
test-0260,B,1,1.0,final_answer,clean_final,413
test-0260,B,2,3.0,final_answer,clean_final,905
test-0261,B,0,1167.0,final_answer,clean_final,751
test-0261,B,1,28.0,final_answer,clean_final,673
test-0261,B,2,50.0,final_answer,clean_final,596
test-0263,B,0,598.0,final_answer,clean_final,659
test-0263,B,1,299.0,boxed,mid_cut,679
test-0263,B,2,199.0,final_answer,clean_final,715
test-0265,B,0,10.0,boxed,mid_cut,982
test-0265,B,1,45.0,final_answer,clean_final,861
test-0265,B,2,18.0,final_answer,clean_final,1448
test-0266,B,0,123.0,final_answer,clean_final,1079
test-0266,B,1,53.0,final_answer,clean_final,1080
test-0266,B,2,11.0,boxed,mid_cut,902
test-0267,B,0,4.0,final_answer,clean_final,523
test-0267,B,1,8.0,final_answer,clean_final,603
test-0267,B,2,8.0,boxed,mid_cut,785
test-0268,B,0,13.0,final_answer,clean_final,537
test-0268,B,1,15.0,final_answer,clean_final,579
test-0268,B,2,17.0,final_answer,clean_final,577
test-0273,B,0,1305.0,boxed,mid_cut,1333
test-0273,B,1,905.0,final_answer,clean_final,667
test-0273,B,2,201.0,boxed,mid_cut,1045
test-0274,B,0,7207200.0,final_answer,clean_final,831
test-0274,B,1,8195735.0,final_answer,clean_final,1057
test-0274,B,2,14414400.0,final_answer,clean_final,869
test-0280,B,0,195.0,final_answer,clean_final,695
test-0280,B,1,103.0,final_answer,clean_final,536
test-0280,B,2,103.0,boxed,mid_cut,718
test-0281,B,0,25.0,final_answer,clean_final,807
test-0281,B,1,210.0,final_answer,clean_final,957
test-0281,B,2,150.0,final_answer,clean_final,543
test-0285,B,0,51.0,boxed,sentence_end,1378
test-0285,B,1,252.0,last_number,mid_cut,1536
test-0285,B,2,196.0,final_answer,clean_final,503
test-0289,B,0,11.0,final_answer,clean_final,930
test-0289,B,1,5.0,boxed,mid_cut,1197
test-0289,B,2,23.0,final_answer,clean_final,802
test-0290,B,0,3.0,final_answer,clean_final,1232
test-0290,B,1,3.0,final_answer,clean_final,567
test-0290,B,2,3.0,final_answer,clean_final,784
test-0291,B,0,20.0,final_answer,clean_final,718
test-0291,B,1,19.0,boxed,sentence_end,1388
test-0291,B,2,14.0,final_answer,clean_final,1160
test-0294,B,0,1.0,final_answer,clean_final,409
test-0294,B,1,6.0,final_answer,clean_final,556
test-0294,B,2,9.0,final_answer,clean_final,533
test-0299,B,0,161.0,final_answer,clean_final,488
test-0299,B,1,169.0,final_answer,clean_final,792
test-0299,B,2,13.0,final_answer,clean_final,1032
test-0300,B,0,50.0,boxed,mid_cut,891
test-0300,B,1,20.0,final_answer,clean_final,1100
test-0300,B,2,11.0,final_answer,clean_final,841
test-0301,B,0,44.0,last_number,clean_final,392
test-0301,B,1,13.0,final_answer,clean_final,541
test-0301,B,2,44.0,last_number,clean_final,329
test-0302,B,0,15.0,last_number,mid_cut,1536
test-0302,B,1,9.0,last_number,mid_cut,1536
test-0302,B,2,5.0,last_number,mid_cut,1536
test-0303,B,0,32.0,final_answer,clean_final,1337
test-0303,B,1,6388.0,final_answer,clean_final,1053
test-0303,B,2,921600.0,final_answer,clean_final,1063
test-0305,B,0,45.0,final_answer,clean_final,1492
test-0305,B,1,129.0,boxed,mid_cut,1174
test-0305,B,2,3.0,last_number,mid_cut,1536
test-0308,B,0,125.0,final_answer,clean_final,741
test-0308,B,1,100.0,final_answer,clean_final,430
test-0308,B,2,98.0,final_answer,clean_final,646
test-0310,B,0,0.0,final_answer,clean_final,556
test-0310,B,1,12.0,final_answer,clean_final,558
test-0310,B,2,6.0,boxed,mid_cut,798
test-0311,B,0,19680.0,final_answer,clean_final,525
test-0311,B,1,351.0,boxed,mid_cut,1010
test-0311,B,2,7136654.0,final_answer,clean_final,1530
test-0313,B,0,656882.0,final_answer,clean_final,199
test-0313,B,1,655502.0,final_answer,clean_final,324
test-0313,B,2,655502.0,final_answer,clean_final,431
test-0314,B,0,8.0,boxed,mid_cut,616
test-0314,B,1,1.0,boxed,mid_cut,482
test-0314,B,2,5.0,final_answer,clean_final,529
test-0319,B,0,273.0,final_answer,clean_final,1313
test-0319,B,1,203.0,final_answer,clean_final,1221
test-0319,B,2,780.0,final_answer,clean_final,708
test-0320,B,0,13.0,final_answer,clean_final,548
test-0320,B,1,36.0,boxed,mid_cut,503
test-0320,B,2,20.0,final_answer,clean_final,587
test-0324,B,0,2730.0,boxed,mid_cut,416
test-0324,B,1,52.0,final_answer,clean_final,834
test-0324,B,2,260.0,last_number,mid_cut,1536
test-0326,B,0,0.0,final_answer,clean_final,591
test-0326,B,1,4.0,final_answer,clean_final,898
test-0326,B,2,4.0,final_answer,clean_final,985
test-0327,B,0,1.0,final_answer,clean_final,787
test-0327,B,1,10.0,final_answer,clean_final,954
test-0327,B,2,10.0,final_answer,clean_final,952
test-0328,B,0,7.0,final_answer,clean_final,574
test-0328,B,1,5.0,final_answer,clean_final,581
test-0328,B,2,7.0,final_answer,clean_final,579
test-0331,B,0,5.0,final_answer,clean_final,867
test-0331,B,1,6.0,final_answer,clean_final,1197
test-0331,B,2,12.0,final_answer,clean_final,975
test-0334,B,0,2.0,final_answer,clean_final,584
test-0334,B,1,2.0,final_answer,clean_final,520
test-0334,B,2,2.0,final_answer,clean_final,438
test-0335,B,0,133.0,boxed,sentence_end,716
test-0335,B,1,223.0,final_answer,clean_final,723
test-0335,B,2,1862.0,final_answer,clean_final,923
test-0338,B,0,88.0,boxed,mid_cut,761
test-0338,B,1,80.0,final_answer,clean_final,371
test-0338,B,2,0.0,boxed,mid_cut,527
test-0341,B,0,15.0,final_answer,clean_final,555
test-0341,B,1,217.0,final_answer,clean_final,716
test-0341,B,2,217.0,final_answer,clean_final,624
test-0343,B,0,73.0,final_answer,clean_final,590
test-0343,B,1,64.0,final_answer,clean_final,856
test-0343,B,2,171.0,final_answer,clean_final,933
test-0345,B,0,9.0,final_answer,clean_final,696
test-0345,B,1,5.0,final_answer,clean_final,383
test-0345,B,2,5.0,final_answer,clean_final,272
test-0346,B,0,96.0,final_answer,clean_final,723
test-0346,B,1,228.0,final_answer,clean_final,717
test-0346,B,2,68.0,final_answer,clean_final,398
test-0349,B,0,2610.0,boxed,mid_cut,937
test-0349,B,1,2592.0,final_answer,clean_final,749
test-0349,B,2,306.0,final_answer,clean_final,947
test-0352,B,0,16.0,final_answer,clean_final,433
test-0352,B,1,16.0,final_answer,clean_final,433
test-0352,B,2,16.0,final_answer,clean_final,485
test-0354,B,0,336.0,final_answer,clean_final,537
test-0354,B,1,336.0,final_answer,clean_final,608
test-0354,B,2,336.0,final_answer,clean_final,404
test-0355,B,0,972.0,final_answer,clean_final,983
test-0355,B,1,42525.0,final_answer,clean_final,935
test-0355,B,2,75.0,final_answer,clean_final,879
test-0357,B,0,14.0,final_answer,clean_final,381
test-0357,B,1,1.0,final_answer,clean_final,569
test-0357,B,2,7.0,final_answer,clean_final,467
test-0358,B,0,9.0,final_answer,clean_final,717
test-0358,B,1,9.0,final_answer,clean_final,755
test-0358,B,2,11.0,final_answer,clean_final,373
test-0363,B,0,50.0,final_answer,clean_final,372
test-0363,B,1,50.0,final_answer,clean_final,349
test-0363,B,2,50.0,final_answer,clean_final,452
test-0364,B,0,645.0,final_answer,clean_final,1012
test-0364,B,1,1035.0,boxed,sentence_end,645
test-0364,B,2,,fail,clean_final,673
test-0365,B,0,251.0,final_answer,clean_final,444
test-0365,B,1,412.0,final_answer,clean_final,806
test-0365,B,2,114.0,final_answer,clean_final,1049
test-0366,B,0,340.0,final_answer,clean_final,420
test-0366,B,1,340.0,final_answer,clean_final,402
test-0366,B,2,340.0,final_answer,clean_final,358
test-0370,B,0,7.0,final_answer,clean_final,1163
test-0370,B,1,5.0,boxed,mid_cut,832
test-0370,B,2,-1.0,final_answer,clean_final,902
test-0371,B,0,6.0,final_answer,clean_final,813
test-0371,B,1,26.0,final_answer,clean_final,1244
test-0371,B,2,12.0,final_answer,clean_final,1361
test-0374,B,0,25.0,boxed,sentence_end,685
test-0374,B,1,25.0,boxed,sentence_end,872
test-0374,B,2,13.0,final_answer,clean_final,895
test-0375,B,0,205.0,final_answer,clean_final,692
test-0375,B,1,1521.0,final_answer,clean_final,1314
test-0375,B,2,260.0,final_answer,clean_final,740
test-0376,B,0,3.0,boxed,sentence_end,588
test-0376,B,1,248.0,final_answer,clean_final,753
test-0376,B,2,194.0,last_number,mid_cut,1536
test-0377,B,0,1.0,boxed,mid_cut,1099
test-0377,B,1,2.0,final_answer,clean_final,1024
test-0377,B,2,4.0,final_answer,clean_final,1002
test-0378,B,0,189.0,final_answer,clean_final,900
test-0378,B,1,81.0,boxed,mid_cut,875
test-0378,B,2,205.0,final_answer,clean_final,993
test-0379,B,0,52.0,final_answer,clean_final,784
test-0379,B,1,46.0,final_answer,clean_final,627
test-0379,B,2,40.0,final_answer,clean_final,714
test-0383,B,0,110.0,final_answer,clean_final,1147
test-0383,B,1,34.0,final_answer,clean_final,1136
test-0383,B,2,63.0,final_answer,clean_final,843
test-0384,B,0,10.0,final_answer,clean_final,611
test-0384,B,1,10.0,final_answer,clean_final,585
test-0384,B,2,10.0,final_answer,clean_final,706
test-0385,B,0,2001.0,final_answer,clean_final,820
test-0385,B,1,2001.0,final_answer,clean_final,819
test-0385,B,2,1997.0,boxed,sentence_end,667
test-0386,B,0,6.0,final_answer,clean_final,439
test-0386,B,1,7.0,boxed,sentence_end,381
test-0386,B,2,6.0,final_answer,clean_final,472
test-0387,B,0,0.0,final_answer,clean_final,813
test-0387,B,1,0.0,boxed,mid_cut,407
test-0387,B,2,0.0,boxed,mid_cut,598
test-0389,B,0,635.0,boxed,mid_cut,626
test-0389,B,1,10.0,boxed,mid_cut,501
test-0389,B,2,960.0,boxed,mid_cut,595
test-0390,B,0,14.0,boxed,mid_cut,808
test-0390,B,1,31.0,final_answer,clean_final,863
test-0390,B,2,70.0,final_answer,clean_final,693
test-0392,B,0,1991.0,final_answer,clean_final,886
test-0392,B,1,1982.0,final_answer,clean_final,526
test-0392,B,2,2004.0,final_answer,clean_final,817
test-0395,B,0,40402021.0,final_answer,mid_cut,703
test-0395,B,1,2.0,final_answer,clean_final,515
test-0395,B,2,2.0,final_answer,clean_final,978
test-0397,B,0,59.0,boxed,mid_cut,674
test-0397,B,1,21.0,final_answer,clean_final,661
test-0397,B,2,33.0,final_answer,clean_final,535
test-0401,B,0,265.0,final_answer,clean_final,413
test-0401,B,1,150.0,final_answer,clean_final,307
test-0401,B,2,115.0,final_answer,clean_final,316
test-0403,B,0,545.0,final_answer,clean_final,658
test-0403,B,1,90.0,last_number,clean_final,512
test-0403,B,2,,fail,clean_final,988
test-0405,B,0,7.0,final_answer,clean_final,210
test-0405,B,1,4.0,final_answer,clean_final,224
test-0405,B,2,2.0,final_answer,clean_final,237
test-0407,B,0,100.0,final_answer,clean_final,682
test-0407,B,1,140.0,final_answer,clean_final,766
test-0407,B,2,160.0,final_answer,clean_final,1355
test-0408,B,0,2.0,last_number,mid_cut,1536
test-0408,B,1,83.0,final_answer,clean_final,765
test-0408,B,2,75.0,final_answer,clean_final,1203
test-0410,B,0,60.0,final_answer,clean_final,684
test-0410,B,1,60.0,final_answer,clean_final,623
test-0410,B,2,480.0,final_answer,clean_final,737
test-0411,B,0,1.0,final_answer,clean_final,379
test-0411,B,1,0.0,final_answer,clean_final,600
test-0411,B,2,1.0,final_answer,clean_final,848
test-0415,B,0,4032.0,final_answer,clean_final,403
test-0415,B,1,4035.0,final_answer,clean_final,600
test-0415,B,2,2018.0,boxed,mid_cut,795
test-0417,B,0,0.0,final_answer,clean_final,1410
test-0417,B,1,10.0,final_answer,clean_final,928
test-0417,B,2,2.0,last_number,mid_cut,1536
test-0419,B,0,2197.0,final_answer,clean_final,1368
test-0419,B,1,6250.0,last_number,mid_cut,1536
test-0419,B,2,365.0,final_answer,clean_final,499
test-0420,B,0,90000.0,final_answer,clean_final,738
test-0420,B,1,99990.0,final_answer,clean_final,757
test-0420,B,2,99560.0,final_answer,clean_final,806
test-0421,B,0,3.0,boxed,mid_cut,927
test-0421,B,1,3.0,boxed,mid_cut,798
test-0421,B,2,5.0,boxed,mid_cut,871
test-0422,B,0,95.0,final_answer,clean_final,411
test-0422,B,1,81.0,final_answer,clean_final,700
test-0422,B,2,95.0,answer_is,mid_cut,805
test-0423,B,0,36.0,final_answer,clean_final,806
test-0423,B,1,279.0,boxed,mid_cut,701
test-0423,B,2,33.0,final_answer,clean_final,600
test-0429,B,0,3.0,last_number,ends_digit,1536
test-0429,B,1,40.0,last_number,sentence_end,1536
test-0429,B,2,38.0,boxed,mid_cut,1327
test-0430,B,0,25.0,boxed,mid_cut,603
test-0430,B,1,13.0,boxed,sentence_end,1035
test-0430,B,2,529.0,final_answer,clean_final,1006
test-0431,B,0,5.0,final_answer,clean_final,241
test-0431,B,1,5.0,final_answer,clean_final,230
test-0431,B,2,5.0,final_answer,clean_final,228
test-0433,B,0,14.0,final_answer,clean_final,234
test-0433,B,1,14.0,final_answer,clean_final,336
test-0433,B,2,14.0,final_answer,clean_final,348
test-0435,B,0,5.0,final_answer,clean_final,425
test-0435,B,1,132.0,final_answer,clean_final,382
test-0435,B,2,5.0,final_answer,clean_final,397
test-0436,B,0,1296.0,final_answer,clean_final,1225
test-0436,B,1,11664.0,final_answer,clean_final,599
test-0436,B,2,24.0,final_answer,clean_final,985
test-0437,B,0,48.0,final_answer,clean_final,713
test-0437,B,1,162.0,final_answer,clean_final,873
test-0437,B,2,81.0,final_answer,clean_final,654
test-0439,B,0,60.0,final_answer,clean_final,874
test-0439,B,1,1276.0,final_answer,clean_final,1503
test-0439,B,2,144.0,final_answer,clean_final,1356
test-0440,B,0,3.0,final_answer,clean_final,306
test-0440,B,1,3.0,final_answer,clean_final,232
test-0440,B,2,3.0,final_answer,clean_final,222
test-0442,B,0,699.0,boxed,mid_cut,1283
test-0442,B,1,540.0,final_answer,clean_final,976
test-0442,B,2,324.0,final_answer,clean_final,961
test-0444,B,0,7.0,final_answer,clean_final,1000
test-0444,B,1,36.0,final_answer,clean_final,548
test-0444,B,2,35.0,final_answer,clean_final,458
test-0445,B,0,224.0,boxed,mid_cut,870
test-0445,B,1,259.0,boxed,mid_cut,1016
test-0445,B,2,273.0,final_answer,clean_final,941
test-0446,B,0,141.0,final_answer,clean_final,1209
test-0446,B,1,268.0,final_answer,clean_final,1118
test-0446,B,2,563.0,final_answer,clean_final,615
test-0447,B,0,72.0,final_answer,clean_final,743
test-0447,B,1,120.0,final_answer,clean_final,559
test-0447,B,2,832.0,final_answer,clean_final,837
test-0449,B,0,-7.0,final_answer,clean_final,279
test-0449,B,1,3.0,final_answer,clean_final,884
test-0449,B,2,-9.0,final_answer,clean_final,324
test-0453,B,0,3.0,final_answer,clean_final,230
test-0453,B,1,3.0,final_answer,clean_final,248
test-0453,B,2,3.0,final_answer,clean_final,240
test-0454,B,0,42.0,boxed,mid_cut,274
test-0454,B,1,42.0,final_answer,clean_final,279
test-0454,B,2,42.0,boxed,mid_cut,285
test-0457,B,0,1000.0,final_answer,clean_final,1378
test-0457,B,1,84.0,final_answer,clean_final,1409
test-0457,B,2,184.0,final_answer,clean_final,1254
test-0458,B,0,8.0,final_answer,clean_final,678
test-0458,B,1,8.0,final_answer,clean_final,629
test-0458,B,2,9.0,final_answer,clean_final,930
test-0459,B,0,5.0,final_answer,clean_final,329
test-0459,B,1,5.0,final_answer,clean_final,283
test-0459,B,2,7.0,final_answer,clean_final,238
test-0460,B,0,8.0,final_answer,clean_final,864
test-0460,B,1,16.0,final_answer,clean_final,976
test-0460,B,2,8.0,boxed,mid_cut,758
test-0461,B,0,4.0,final_answer,clean_final,338
test-0461,B,1,4.0,final_answer,clean_final,324
test-0461,B,2,4.0,final_answer,clean_final,422
test-0467,B,0,625.0,final_answer,clean_final,851
test-0467,B,1,10000.0,boxed,mid_cut,936
test-0467,B,2,400.0,final_answer,clean_final,617
test-0471,B,0,224.0,final_answer,clean_final,913
test-0471,B,1,32.0,boxed,mid_cut,809
test-0471,B,2,42.0,final_answer,clean_final,833
test-0473,B,0,19.0,boxed,mid_cut,1052
test-0473,B,1,38.0,final_answer,clean_final,759
test-0473,B,2,15.0,final_answer,clean_final,566
test-0474,B,0,481825904.0,final_answer,clean_final,572
test-0474,B,1,1.0,final_answer,clean_final,719
test-0474,B,2,117649.0,final_answer,clean_final,813
test-0476,B,0,147000.0,boxed,mid_cut,428
test-0476,B,1,800.0,boxed,mid_cut,899
test-0476,B,2,200.0,boxed,mid_cut,497
test-0478,B,0,9.0,final_answer,clean_final,798
test-0478,B,1,21.0,final_answer,clean_final,598
test-0478,B,2,4.0,final_answer,clean_final,723
test-0479,B,0,11.0,final_answer,clean_final,711
test-0479,B,1,17.0,final_answer,clean_final,466
test-0479,B,2,22.0,final_answer,clean_final,648
test-0481,B,0,6912.0,final_answer,clean_final,661
test-0481,B,1,4032.0,final_answer,clean_final,799
test-0481,B,2,168.0,final_answer,clean_final,612
test-0484,B,0,44.0,final_answer,clean_final,928
test-0484,B,1,704.0,boxed,mid_cut,1274
test-0484,B,2,85.0,final_answer,clean_final,986
test-0486,B,0,5.0,final_answer,clean_final,1393
test-0486,B,1,2.0,final_answer,clean_final,654
test-0486,B,2,5.0,final_answer,clean_final,1256
test-0487,B,0,480.0,final_answer,clean_final,877
test-0487,B,1,508.0,final_answer,clean_final,658
test-0487,B,2,260.0,final_answer,clean_final,653
test-0488,B,0,10439.0,final_answer,clean_final,308
test-0488,B,1,20039.0,final_answer,clean_final,254
test-0488,B,2,10439.0,final_answer,clean_final,252
test-0491,B,0,9708.0,final_answer,clean_final,1014
test-0491,B,1,250.0,final_answer,clean_final,840
test-0491,B,2,250.0,final_answer,clean_final,802
test-0493,B,0,1428.0,final_answer,clean_final,643
test-0493,B,1,1000.0,final_answer,clean_final,961
test-0493,B,2,1004.0,boxed,mid_cut,780
test-0494,B,0,90.0,final_answer,clean_final,583
test-0494,B,1,7.0,final_answer,clean_final,632
test-0494,B,2,120.0,final_answer,clean_final,773
test-0498,B,0,33.0,final_answer,clean_final,785
test-0498,B,1,18.0,final_answer,clean_final,591
test-0498,B,2,9.0,final_answer,clean_final,911
test-0499,B,0,164.0,final_answer,clean_final,698
test-0499,B,1,170.0,final_answer,clean_final,784
test-0499,B,2,160.0,final_answer,clean_final,756
test-0501,B,0,51.0,final_answer,clean_final,784
test-0501,B,1,436.0,final_answer,clean_final,595
test-0501,B,2,1005.0,final_answer,clean_final,578
test-0504,B,0,21010.0,boxed,mid_cut,790
test-0504,B,1,14014.0,final_answer,clean_final,1138
test-0504,B,2,218.0,final_answer,clean_final,1076
test-0505,B,0,153846.0,final_answer,clean_final,749
test-0505,B,1,10.0,last_number,ends_digit,1536
test-0505,B,2,146.0,final_answer,clean_final,1341
test-0506,B,0,21.0,boxed,sentence_end,770
test-0506,B,1,21.0,final_answer,clean_final,887
test-0506,B,2,9.0,final_answer,clean_final,601
test-0507,B,0,12.0,final_answer,clean_final,805
test-0507,B,1,12.0,final_answer,clean_final,564
test-0507,B,2,12.0,boxed,sentence_end,556
test-0508,B,0,46.0,final_answer,clean_final,523
test-0508,B,1,47.0,final_answer,clean_final,827
